measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Rhode Island,Both,70+ years,Respiratory infections and tuberculosis,Rate,2005,232.4961290105626,261.8605333175499,194.22729705032782
Deaths,Rhode Island,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2005,1.2018429115386433,1.5164306339690952,0.9632637970959353
Deaths,Rhode Island,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2005,0.9534921946517687,1.2280179273810352,0.7656517350404723
Deaths,Rhode Island,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2005,1.0806521784877132,1.2955639261284453,0.8930989044125485
Deaths,North Dakota,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2002,1.8918707840858786,2.189663240140285,1.6464094362590747
Deaths,North Dakota,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2002,1.4835099737204904,1.7234217750047225,1.2645691942570518
Deaths,North Dakota,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2002,1.6943991457828778,1.9343769063625478,1.4752590451516885
Deaths,North Dakota,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2002,13.978015989289988,16.326416463900998,11.760670442264665
Deaths,North Dakota,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2002,9.907271735558018,11.636316203179707,8.322313416928466
Deaths,North Dakota,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2002,11.94735734821373,13.873511724827146,10.123821410533187
Deaths,North Dakota,Male,70+ years,Respiratory infections and tuberculosis,Rate,2002,250.35730875998308,280.9426341134307,218.88347323922125
Deaths,North Dakota,Female,70+ years,Respiratory infections and tuberculosis,Rate,2002,220.6981736384029,256.72073501404293,171.93664305213434
Deaths,North Dakota,Both,70+ years,Respiratory infections and tuberculosis,Rate,2002,232.74102194666338,261.6065446758056,191.94964398959138
Deaths,North Dakota,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2002,1.5379444737258345,1.9091937118349152,1.226380973314979
Deaths,North Dakota,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2002,1.368410248707053,1.7030531115682364,1.1009077885631373
Deaths,North Dakota,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2002,1.4554505817605,1.7701898699784206,1.1888170097974957
Deaths,Indiana,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2003,2.5105264981642517,2.8267867083843794,2.2146072661608085
Deaths,Indiana,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2003,1.7357702449805914,1.968062185845025,1.517096932998772
Deaths,Indiana,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2003,2.1264552698984653,2.3794623506570947,1.9017871863129907
Deaths,Indiana,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2003,17.604231444657497,19.761667648821916,15.546885279806052
Deaths,Indiana,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2003,12.563220056191707,14.237445985666527,11.023004304976475
Deaths,Indiana,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2003,15.006270283198663,16.803878876828062,13.408769309706809
Deaths,Indiana,Male,70+ years,Respiratory infections and tuberculosis,Rate,2003,255.21146747176618,283.4065114365244,224.44623233994753
Deaths,Indiana,Female,70+ years,Respiratory infections and tuberculosis,Rate,2003,229.66435242923222,259.37153860068844,186.86304501517677
Deaths,Indiana,Both,70+ years,Respiratory infections and tuberculosis,Rate,2003,239.58242554495953,267.4775650959055,203.28809508465633
Deaths,Indiana,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2003,1.8642027671161079,2.2193901001860223,1.5322251120167003
Deaths,Indiana,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2003,1.521022716297343,1.8097086130355526,1.2822642678971674
Deaths,Indiana,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2003,1.6969402323267773,1.9664734663371621,1.4280249384288493
Deaths,Idaho,Male,15-49 years,Chronic respiratory diseases,Rate,2014,2.295656350937169,2.7500259241334857,1.9317491386627874
Deaths,Idaho,Female,15-49 years,Chronic respiratory diseases,Rate,2014,2.6683747789443597,3.246684786563778,1.8903987197750072
Deaths,Idaho,Both,15-49 years,Chronic respiratory diseases,Rate,2014,2.479072862990675,2.856335845218565,2.0553677993337507
Deaths,Idaho,Male,50-69 years,Chronic respiratory diseases,Rate,2014,70.7662124298157,79.78850660460616,62.92457374389986
Deaths,Idaho,Female,50-69 years,Chronic respiratory diseases,Rate,2014,61.382254468045026,69.8696590853158,41.17131209640107
Deaths,Idaho,Both,50-69 years,Chronic respiratory diseases,Rate,2014,66.01684435783675,72.21684688488415,55.55463369872741
Deaths,Idaho,Male,70+ years,Chronic respiratory diseases,Rate,2014,622.5766278478249,675.7350366824338,557.9721768858062
Deaths,Idaho,Female,70+ years,Chronic respiratory diseases,Rate,2014,526.2560278372416,621.2316040242727,295.46952505847145
Deaths,Idaho,Both,70+ years,Chronic respiratory diseases,Rate,2014,570.395687396431,630.5392378480869,437.7593661858373
Deaths,Idaho,Male,0 to 14,Chronic respiratory diseases,Rate,2014,0.6521987381663461,0.8490254516014243,0.47590657198712366
Deaths,Idaho,Female,0 to 14,Chronic respiratory diseases,Rate,2014,0.37680504297921735,0.531198358142956,0.23712093453243444
Deaths,Idaho,Both,0 to 14,Chronic respiratory diseases,Rate,2014,0.5178756699154076,0.6414043338981825,0.4034338113868895
Deaths,Missouri,Male,15-49 years,Chronic respiratory diseases,Rate,2014,3.115159260149092,3.603152352728336,2.6801266896252702
Deaths,Missouri,Female,15-49 years,Chronic respiratory diseases,Rate,2014,3.3082114421743443,3.928548477631459,2.107950990503703
Deaths,Missouri,Both,15-49 years,Chronic respiratory diseases,Rate,2014,3.211336878286154,3.624625254974823,2.5987381893578645
Deaths,Missouri,Male,50-69 years,Chronic respiratory diseases,Rate,2014,82.6369816394419,91.05793994069528,74.42911586801655
Deaths,Missouri,Female,50-69 years,Chronic respiratory diseases,Rate,2014,72.61881124003058,82.76016109831725,45.22981815074505
Deaths,Missouri,Both,50-69 years,Chronic respiratory diseases,Rate,2014,77.46978176082331,84.61134116249521,61.62823703353171
Deaths,Missouri,Male,70+ years,Chronic respiratory diseases,Rate,2014,636.0964367981834,689.8546154407912,562.8855130051766
Deaths,Missouri,Female,70+ years,Chronic respiratory diseases,Rate,2014,513.0911462285231,608.4890910796641,283.3126011521516
Deaths,Missouri,Both,70+ years,Chronic respiratory diseases,Rate,2014,565.2470436000422,634.801534340196,421.41708945649003
Deaths,Missouri,Male,0 to 14,Chronic respiratory diseases,Rate,2014,0.6314399111853048,0.8146845205941277,0.4847743675571919
Deaths,Missouri,Female,0 to 14,Chronic respiratory diseases,Rate,2014,0.41459422675117763,0.5548290704486153,0.2810395796783806
Deaths,Missouri,Both,0 to 14,Chronic respiratory diseases,Rate,2014,0.5255249462544647,0.6435917893723883,0.4102659885248941
Deaths,District of Columbia,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2008,3.224155179193815,3.7133814913489007,2.798796521854798
Deaths,District of Columbia,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2008,2.2814933168587914,2.597461885308964,1.9645922385219619
Deaths,District of Columbia,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2008,2.7354236099615954,3.0773319698965995,2.409134029332661
Deaths,District of Columbia,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2008,27.405654150408935,31.818769732576836,23.400916984027067
Deaths,District of Columbia,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2008,14.202051672031939,16.707553403208674,12.131154111369122
Deaths,District of Columbia,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2008,20.315657461512494,23.172937246622368,17.688266078863585
Deaths,District of Columbia,Male,70+ years,Respiratory infections and tuberculosis,Rate,2008,227.69333030299381,254.80693452764163,193.69906353724286
Deaths,District of Columbia,Female,70+ years,Respiratory infections and tuberculosis,Rate,2008,251.30380975000645,302.9334769295646,190.281184692327
Deaths,District of Columbia,Both,70+ years,Respiratory infections and tuberculosis,Rate,2008,242.9286875813515,281.0819679542343,193.04328163291197
Deaths,District of Columbia,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2008,5.331211674874171,7.062455920193151,3.9573561385511464
Deaths,District of Columbia,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2008,3.621437221172093,4.953247955154291,2.6659231268341643
Deaths,District of Columbia,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2008,4.485937040740676,5.718182569757213,3.5257622408477647
Deaths,Arkansas,Male,15-49 years,Chronic respiratory diseases,Rate,2013,3.84744404585651,4.511698541878884,3.2406599333193156
Deaths,Arkansas,Female,15-49 years,Chronic respiratory diseases,Rate,2013,4.345849264587875,5.191910231189258,2.5852802297523154
Deaths,Arkansas,Both,15-49 years,Chronic respiratory diseases,Rate,2013,4.095811705029948,4.665034845015138,3.1288271616618317
Deaths,Arkansas,Male,50-69 years,Chronic respiratory diseases,Rate,2013,102.58432711211788,115.34556640187976,90.28895691319262
Deaths,Arkansas,Female,50-69 years,Chronic respiratory diseases,Rate,2013,88.36918264415154,102.2327845668786,50.81122117466694
Deaths,Arkansas,Both,50-69 years,Chronic respiratory diseases,Rate,2013,95.24877408405857,105.27762788524713,74.1062791218015
Deaths,Arkansas,Male,70+ years,Chronic respiratory diseases,Rate,2013,703.071602558608,757.531403282543,635.6288492711539
Deaths,Arkansas,Female,70+ years,Chronic respiratory diseases,Rate,2013,530.0283084869536,624.3432782306062,290.71796159180394
Deaths,Arkansas,Both,70+ years,Chronic respiratory diseases,Rate,2013,603.793186495224,670.609963358356,458.84714832109904
Deaths,Arkansas,Male,0 to 14,Chronic respiratory diseases,Rate,2013,0.8346617554341133,1.0594160299682056,0.6266363697317859
Deaths,Arkansas,Female,0 to 14,Chronic respiratory diseases,Rate,2013,0.5059742269129716,0.66584545068847,0.3283901609295941
Deaths,Arkansas,Both,0 to 14,Chronic respiratory diseases,Rate,2013,0.6741337656464234,0.8245329429087912,0.5368747713218933
Deaths,New Hampshire,Male,15-49 years,Chronic respiratory diseases,Rate,2003,2.327536542387881,2.858229852374892,1.889534236000069
Deaths,New Hampshire,Female,15-49 years,Chronic respiratory diseases,Rate,2003,2.2676700799943013,2.7609492328818845,1.7358920202706556
Deaths,New Hampshire,Both,15-49 years,Chronic respiratory diseases,Rate,2003,2.2975240492549474,2.660864176483594,1.9527280957341357
Deaths,New Hampshire,Male,50-69 years,Chronic respiratory diseases,Rate,2003,56.31743720717897,63.65102013296893,49.29718237400247
Deaths,New Hampshire,Female,50-69 years,Chronic respiratory diseases,Rate,2003,51.13917078754054,60.19327472828526,37.32483856543667
Deaths,New Hampshire,Both,50-69 years,Chronic respiratory diseases,Rate,2003,53.706832030857605,59.44488768488077,46.287918161633655
Deaths,New Hampshire,Male,70+ years,Chronic respiratory diseases,Rate,2003,589.0578638704812,649.1251817864821,524.7997757291297
Deaths,New Hampshire,Female,70+ years,Chronic respiratory diseases,Rate,2003,473.6657555497574,552.441825369423,300.03687861927466
Deaths,New Hampshire,Both,70+ years,Chronic respiratory diseases,Rate,2003,520.4963227705889,578.8080979466193,413.2610298611653
Deaths,New Hampshire,Male,0 to 14,Chronic respiratory diseases,Rate,2003,0.380969840938737,0.4993675686579403,0.28059995374939223
Deaths,New Hampshire,Female,0 to 14,Chronic respiratory diseases,Rate,2003,0.2956102710706586,0.4246470598742869,0.20760895928966655
Deaths,New Hampshire,Both,0 to 14,Chronic respiratory diseases,Rate,2003,0.3393631531163285,0.42536726729500485,0.2672867033822638
Deaths,Colorado,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2011,1.8647825104173517,2.1058149075858457,1.622885941752367
Deaths,Colorado,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2011,1.5102127387434856,1.6984474043662412,1.3348768660065211
Deaths,Colorado,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2011,1.6920172296200502,1.8679178746081402,1.5247182337942042
Deaths,Colorado,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2011,12.796971868083752,14.55984711101614,11.28957040070341
Deaths,Colorado,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2011,9.091670477694622,10.31981524025886,7.954180651058299
Deaths,Colorado,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2011,10.913132707320706,12.121414446477903,9.848824025421884
Deaths,Colorado,Male,70+ years,Respiratory infections and tuberculosis,Rate,2011,171.71943813626942,192.49523341791215,147.62312425316395
Deaths,Colorado,Female,70+ years,Respiratory infections and tuberculosis,Rate,2011,169.52809916465725,193.90229547824185,138.1884300781628
Deaths,Colorado,Both,70+ years,Respiratory infections and tuberculosis,Rate,2011,170.47521653998737,189.94108379946044,143.46167132404562
Deaths,Colorado,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2011,1.21970301196231,1.4537120216801627,1.0039430685510873
Deaths,Colorado,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2011,0.965881802935055,1.1459015090519564,0.793460790382368
Deaths,Colorado,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2011,1.0956887245633744,1.2784831868257567,0.9195469562703945
Deaths,Maryland,Male,15-49 years,Chronic respiratory diseases,Rate,2011,2.0495743112097946,2.3604833996106893,1.78103586957912
Deaths,Maryland,Female,15-49 years,Chronic respiratory diseases,Rate,2011,2.382935621047809,2.7183555465290246,1.9277459897090088
Deaths,Maryland,Both,15-49 years,Chronic respiratory diseases,Rate,2011,2.2186593694951307,2.4516615326068036,1.9650852069946139
Deaths,Maryland,Male,50-69 years,Chronic respiratory diseases,Rate,2011,41.7721005981182,46.484250457567285,37.68696936397579
Deaths,Maryland,Female,50-69 years,Chronic respiratory diseases,Rate,2011,40.27401727434476,46.48893722562823,34.92186758170289
Deaths,Maryland,Both,50-69 years,Chronic respiratory diseases,Rate,2011,40.98394487993567,44.979826092767546,37.64881343416598
Deaths,Maryland,Male,70+ years,Chronic respiratory diseases,Rate,2011,443.24069971637726,488.3258368062435,390.4384142103485
Deaths,Maryland,Female,70+ years,Chronic respiratory diseases,Rate,2011,396.5293696218294,460.18287757881507,269.7976414532108
Deaths,Maryland,Both,70+ years,Chronic respiratory diseases,Rate,2011,415.6611421426278,462.4007847836598,336.2627293651988
Deaths,Maryland,Male,0 to 14,Chronic respiratory diseases,Rate,2011,0.44227194443062884,0.5526175678755759,0.34747783456441245
Deaths,Maryland,Female,0 to 14,Chronic respiratory diseases,Rate,2011,0.3140164132438596,0.44353543504043696,0.21763590870678481
Deaths,Maryland,Both,0 to 14,Chronic respiratory diseases,Rate,2011,0.3793826893804937,0.4576968089526231,0.31042343380520354
Deaths,California,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2012,1.6516295998717818,1.8314651923042053,1.4800596350940483
Deaths,California,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2012,1.2233284992031512,1.3656046880319404,1.0927096518508594
Deaths,California,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2012,1.4414253601967224,1.5999725331986274,1.2984414467864553
Deaths,California,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2012,14.494048425916983,16.316767017600057,12.814107307065786
Deaths,California,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2012,10.563344271321832,11.860527356319137,9.342900077585252
Deaths,California,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2012,12.471751694307061,13.837073239145013,11.227275784646272
Deaths,California,Male,70+ years,Respiratory infections and tuberculosis,Rate,2012,210.46374622978917,234.15360734519538,179.54680113957673
Deaths,California,Female,70+ years,Respiratory infections and tuberculosis,Rate,2012,190.2989098973009,217.3884542054618,151.0636701717282
Deaths,California,Both,70+ years,Respiratory infections and tuberculosis,Rate,2012,198.84121780316724,221.1936003010589,165.2735045496683
Deaths,California,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2012,1.0876673131117602,1.3039359424869228,0.9006728751249831
Deaths,California,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2012,0.9395100380189835,1.1088087521479781,0.7959413841346871
Deaths,California,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2012,1.0152518240078467,1.1578421267555272,0.8906289630652721
Deaths,Georgia,Male,15-49 years,Chronic respiratory diseases,Rate,2006,3.2893690540700833,3.6643143873322,2.919638782602955
Deaths,Georgia,Female,15-49 years,Chronic respiratory diseases,Rate,2006,3.4705219615602436,4.002829623424273,2.3056701284321157
Deaths,Georgia,Both,15-49 years,Chronic respiratory diseases,Rate,2006,3.3797256030702894,3.7076539817399965,2.778040430003517
Deaths,Georgia,Male,50-69 years,Chronic respiratory diseases,Rate,2006,75.16315313971455,81.21150376968143,69.79349384442975
Deaths,Georgia,Female,50-69 years,Chronic respiratory diseases,Rate,2006,61.65043688350989,69.10997986020459,43.158355244632006
Deaths,Georgia,Both,50-69 years,Chronic respiratory diseases,Rate,2006,68.10538897974355,73.01679146220033,58.36166411649683
Deaths,Georgia,Male,70+ years,Chronic respiratory diseases,Rate,2006,688.8220643399135,745.7323003818478,630.6515893450572
Deaths,Georgia,Female,70+ years,Chronic respiratory diseases,Rate,2006,516.2358339237209,594.781672373956,310.6113268713238
Deaths,Georgia,Both,70+ years,Chronic respiratory diseases,Rate,2006,583.7830362637706,639.6267289380131,455.6180408772483
Deaths,Georgia,Male,0 to 14,Chronic respiratory diseases,Rate,2006,0.6073117696730429,0.7537094422872795,0.4803974558061421
Deaths,Georgia,Female,0 to 14,Chronic respiratory diseases,Rate,2006,0.42543505352735106,0.5583356286024848,0.30958954332886085
Deaths,Georgia,Both,0 to 14,Chronic respiratory diseases,Rate,2006,0.5183172143553516,0.6185485360482936,0.423784031981133
Deaths,Kansas,Male,15-49 years,Chronic respiratory diseases,Rate,2012,2.668709118905149,3.1419058836575613,2.2321666022499467
Deaths,Kansas,Female,15-49 years,Chronic respiratory diseases,Rate,2012,2.9927757128632377,3.5363934974918845,2.009071977239136
Deaths,Kansas,Both,15-49 years,Chronic respiratory diseases,Rate,2012,2.82784029760738,3.2149971320753665,2.318117337541154
Deaths,Kansas,Male,50-69 years,Chronic respiratory diseases,Rate,2012,76.36695394200358,83.13007663634504,69.5962288186469
Deaths,Kansas,Female,50-69 years,Chronic respiratory diseases,Rate,2012,64.54674765780835,73.99976267238638,41.30517468471147
Deaths,Kansas,Both,50-69 years,Chronic respiratory diseases,Rate,2012,70.35532272758185,76.45050493872733,58.00918182460582
Deaths,Kansas,Male,70+ years,Chronic respiratory diseases,Rate,2012,708.9352378454346,781.0688466956815,627.3994637698532
Deaths,Kansas,Female,70+ years,Chronic respiratory diseases,Rate,2012,548.9119946224778,653.6632794889575,301.89062625564844
Deaths,Kansas,Both,70+ years,Chronic respiratory diseases,Rate,2012,615.8668579429482,692.1803482271921,450.558758141123
Deaths,Kansas,Male,0 to 14,Chronic respiratory diseases,Rate,2012,0.6299520854106803,0.805608856366399,0.47476918893513553
Deaths,Kansas,Female,0 to 14,Chronic respiratory diseases,Rate,2012,0.4221473756776759,0.5630646478276561,0.2722743538974654
Deaths,Kansas,Both,0 to 14,Chronic respiratory diseases,Rate,2012,0.5284722279930671,0.6477745273998151,0.4180317715355467
Deaths,New Jersey,Male,15-49 years,Chronic respiratory diseases,Rate,2007,2.038305668483837,2.322852502426058,1.7848776878293768
Deaths,New Jersey,Female,15-49 years,Chronic respiratory diseases,Rate,2007,2.1524560242772353,2.5228927722715304,1.8309359881431777
Deaths,New Jersey,Both,15-49 years,Chronic respiratory diseases,Rate,2007,2.095437161004572,2.3470227466738467,1.8970787713023292
Deaths,New Jersey,Male,50-69 years,Chronic respiratory diseases,Rate,2007,40.00631200441567,44.00354812089961,36.033397067197264
Deaths,New Jersey,Female,50-69 years,Chronic respiratory diseases,Rate,2007,36.436957446141335,45.94780702904291,32.18600072351495
Deaths,New Jersey,Both,50-69 years,Chronic respiratory diseases,Rate,2007,38.13839068835093,43.42018211137073,35.27172010806888
Deaths,New Jersey,Male,70+ years,Chronic respiratory diseases,Rate,2007,447.14814922938416,485.81883846283046,403.56988935537595
Deaths,New Jersey,Female,70+ years,Chronic respiratory diseases,Rate,2007,377.8377996726407,431.9995021550239,281.1898475364955
Deaths,New Jersey,Both,70+ years,Chronic respiratory diseases,Rate,2007,405.11063278886064,445.6473621427006,336.68075449621915
Deaths,New Jersey,Male,0 to 14,Chronic respiratory diseases,Rate,2007,0.3266697285043765,0.4134298948314206,0.2581090445345985
Deaths,New Jersey,Female,0 to 14,Chronic respiratory diseases,Rate,2007,0.27355977967759604,0.3747679470142279,0.20863216590631922
Deaths,New Jersey,Both,0 to 14,Chronic respiratory diseases,Rate,2007,0.3007225832435014,0.3590297466767934,0.24878347939684894
Deaths,Montana,Male,15-49 years,Chronic respiratory diseases,Rate,2004,3.0376209526368614,3.5445754186983707,2.5340170511269897
Deaths,Montana,Female,15-49 years,Chronic respiratory diseases,Rate,2004,3.574048657684819,4.384237863177205,2.5476197826308766
Deaths,Montana,Both,15-49 years,Chronic respiratory diseases,Rate,2004,3.3019524894209513,3.76872768931799,2.7447337598394608
Deaths,Montana,Male,50-69 years,Chronic respiratory diseases,Rate,2004,68.46071566037563,76.8241426390027,60.97084444656308
Deaths,Montana,Female,50-69 years,Chronic respiratory diseases,Rate,2004,59.24744203101039,69.02038307226358,41.90471288374162
Deaths,Montana,Both,50-69 years,Chronic respiratory diseases,Rate,2004,63.906706893413464,70.36038567407421,55.143306055320224
Deaths,Montana,Male,70+ years,Chronic respiratory diseases,Rate,2004,747.2852293780959,810.9927367508809,663.1213097867752
Deaths,Montana,Female,70+ years,Chronic respiratory diseases,Rate,2004,572.5240326115357,667.3868179873567,318.9059264257984
Deaths,Montana,Both,70+ years,Chronic respiratory diseases,Rate,2004,647.559403765704,715.4733018147249,494.0788434153771
Deaths,Montana,Male,0 to 14,Chronic respiratory diseases,Rate,2004,0.8502396385510016,1.1043872928536467,0.6233011825104448
Deaths,Montana,Female,0 to 14,Chronic respiratory diseases,Rate,2004,0.5113509674655549,0.7241988508956809,0.32748234009742544
Deaths,Montana,Both,0 to 14,Chronic respiratory diseases,Rate,2004,0.6854960602129917,0.8503267640950297,0.5383368368669847
Deaths,New York,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2002,2.649906516184701,2.9740602074411537,2.353374457176223
Deaths,New York,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2002,1.9388954374668435,2.1778035228089196,1.7331962406932886
Deaths,New York,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2002,2.2910915177038094,2.5442407719950766,2.062189095701312
Deaths,New York,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2002,22.638108471115466,25.320303154087146,20.18044027111919
Deaths,New York,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2002,14.385949243122642,16.17852522194237,12.767572481646884
Deaths,New York,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2002,18.25259030113359,20.24758244131383,16.52884133903548
Deaths,New York,Male,70+ years,Respiratory infections and tuberculosis,Rate,2002,284.61095106672957,315.1813870878135,251.20382466934055
Deaths,New York,Female,70+ years,Respiratory infections and tuberculosis,Rate,2002,229.19431184798827,260.05584303447796,185.38029509255955
Deaths,New York,Both,70+ years,Respiratory infections and tuberculosis,Rate,2002,250.38369731848917,277.57286153938026,212.52566048238862
Deaths,New York,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2002,1.8631677464215002,2.2021596978394617,1.5702303489753802
Deaths,New York,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2002,1.3133734142488072,1.5308555604066414,1.1071032668771916
Deaths,New York,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2002,1.5948145172377908,1.8147411192049572,1.3839697756219258
Deaths,Arizona,Male,15-49 years,Chronic respiratory diseases,Rate,2013,2.230562608301614,2.5675817126372515,1.9310798145102377
Deaths,Arizona,Female,15-49 years,Chronic respiratory diseases,Rate,2013,2.3454805643540624,2.6937188963271437,1.9622947877404964
Deaths,Arizona,Both,15-49 years,Chronic respiratory diseases,Rate,2013,2.2871319144894744,2.5242834136102097,2.0330556017426504
Deaths,Arizona,Male,50-69 years,Chronic respiratory diseases,Rate,2013,65.50689290469921,72.18087697565288,59.0970062190756
Deaths,Arizona,Female,50-69 years,Chronic respiratory diseases,Rate,2013,52.81557176860395,58.94524790229906,38.87362418532341
Deaths,Arizona,Both,50-69 years,Chronic respiratory diseases,Rate,2013,58.902390861817615,63.49279347411125,51.96021237968233
Deaths,Arizona,Male,70+ years,Chronic respiratory diseases,Rate,2013,530.9512200680323,574.7223688541847,472.72354400175874
Deaths,Arizona,Female,70+ years,Chronic respiratory diseases,Rate,2013,454.93599147271647,536.4533697657672,247.91857851707832
Deaths,Arizona,Both,70+ years,Chronic respiratory diseases,Rate,2013,489.35794733797655,544.4425429675728,367.19537282961255
Deaths,Arizona,Male,0 to 14,Chronic respiratory diseases,Rate,2013,0.6081561778433535,0.7766620898060183,0.47349410489849636
Deaths,Arizona,Female,0 to 14,Chronic respiratory diseases,Rate,2013,0.46353426256800595,0.6114303700267486,0.2984555284717692
Deaths,Arizona,Both,0 to 14,Chronic respiratory diseases,Rate,2013,0.5372671461189901,0.6537114371347155,0.42638383235983074
Deaths,Rhode Island,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2014,1.5579418973584618,1.7809741821233331,1.3463045128358977
Deaths,Rhode Island,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2014,1.1230908501514132,1.3198877722232953,0.9509613634565687
Deaths,Rhode Island,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2014,1.3388615462933076,1.5109732763833668,1.1804636239790265
Deaths,Rhode Island,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2014,12.347410560184313,14.548905272081758,10.46127974629834
Deaths,Rhode Island,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2014,8.497294995905099,10.06173348769943,7.153058185888243
Deaths,Rhode Island,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2014,10.342920756554019,12.027942400949984,8.925335329556473
Deaths,Rhode Island,Male,70+ years,Respiratory infections and tuberculosis,Rate,2014,203.09716049625357,231.31149815929135,170.75205064755957
Deaths,Rhode Island,Female,70+ years,Respiratory infections and tuberculosis,Rate,2014,201.5354207746475,236.60830147647764,154.83000744658275
Deaths,Rhode Island,Both,70+ years,Respiratory infections and tuberculosis,Rate,2014,202.1595920151954,232.64604121768997,161.63589693462788
Deaths,Rhode Island,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2014,0.9150869154740215,1.1663769738018883,0.7166061567561857
Deaths,Rhode Island,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2014,0.7975319583751626,1.0302136194040048,0.6131386757558589
Deaths,Rhode Island,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2014,0.8578124960637341,1.0535036705118732,0.6977255180129367
Deaths,District of Columbia,Male,15-49 years,Chronic respiratory diseases,Rate,2014,1.6540121733163562,2.0854103071724928,1.3069790525542981
Deaths,District of Columbia,Female,15-49 years,Chronic respiratory diseases,Rate,2014,2.2096340064890363,2.755428349283847,1.690820010878706
Deaths,District of Columbia,Both,15-49 years,Chronic respiratory diseases,Rate,2014,1.945102589329114,2.309184327337935,1.624537957816463
Deaths,District of Columbia,Male,50-69 years,Chronic respiratory diseases,Rate,2014,49.8074896824455,58.92280074901096,41.674653505052106
Deaths,District of Columbia,Female,50-69 years,Chronic respiratory diseases,Rate,2014,46.21536766559429,60.41392863150992,37.8627691667319
Deaths,District of Columbia,Both,50-69 years,Chronic respiratory diseases,Rate,2014,47.92747301789789,56.74410970950822,41.742805084464784
Deaths,District of Columbia,Male,70+ years,Chronic respiratory diseases,Rate,2014,325.4801992670449,368.0104351840391,277.5582281971741
Deaths,District of Columbia,Female,70+ years,Chronic respiratory diseases,Rate,2014,340.51679077246365,411.90394253612027,265.52511751663934
Deaths,District of Columbia,Both,70+ years,Chronic respiratory diseases,Rate,2014,334.4806443687201,384.68085519251844,277.39748920079575
